id,genre,track_name,artist_name,valence,energy
1RKZO9wxf0pWOSuw7yq0sd,sad,The Weight,Shawn Mendes,0.333,0.502
5XLoHvOag9undyM3nyvzSS,sad,Russian Roulette,Rihanna,0.281,0.461
0Hg2RUjq6e9eZd0RrgI2pC,salsa,No Hay Chance,Rubén Blades,0.873,0.633
6i2YA4WM3FqwyO7UX7XWbx,salsa,Zumba,Don Omar,0.838,0.9
0pDZqXbHUsFIEj4pVoHQQU,salsa,Atrevida,Grupo Niche,0.893,0.784
7ClyWBH0pZ6AtX8OwStqEO,salsa,Soledad,La-33,0.894,0.755
5FxtsZEiJqNn9mCl4lAJKp,salsa,¡Ay! Ay Amor,David Calzado y su Charanga Habanera,0.946,0.902
7Losbk8sx6RuMCq4Rp1E8M,salsa,Princesita,Elvis Crespo,0.961,0.905
3Fn6K2roSmzhKzp5BBJKJl,salsa,Dos Gardenias,Buena Vista Social Club,0.501,0.175
7w0w8ECAqUyfeRXdumSCCu,salsa,Tu Cumpleaños,Willy Chirino,0.839,0.649
3VYeHKx0qXSoLjaMM2Df7Y,salsa,She Will Be Loved,Rhythms Del Mundo,0.603,0.601
5evx5is4W5iLY7A5zv82Ut,salsa,Qué Pasa Loco,Issac Delgado,0.961,0.727
1xnIFHQLKoC0uiG0uCtHmT,salsa,Quien Te Dijo,Gardi,0.821,0.832
22HTExPWv7s5G06AzFFFpE,salsa,Ella Menea,NG2,0.932,0.911
7uQOfh1O1a6IA8g4VWFrd8,salsa,Disco Azúcar,Juan Formell y Los Van Van,0.861,0.855
7eS69drbrCDSqMaKN4hIPK,salsa,Fanatico,Adolescent's Orquesta,0.965,0.678
27cEtcVjTb6Ksh9FtTiOim,salsa,Escandalo - Bolero Version,Marc Anthony,0.534,0.318
2DJbJD7NpSE6rNZelFRGOL,salsa,Hasta Aquí Te Fui Fiel,Various Artists,0.518,0.703
3pvReRsxPJ4OBGRj6mrHD4,salsa,A Veces Me Pregunto,DLG,0.512,0.694
25Ee7HESOI3b6ZI5k9v5EP,salsa,Porque Este Amor,Tito Rojas,0.886,0.56
7H9qr7zeA4KMNNkSajJA7O,salsa,Llegó el sonero (Duo con Gilberto Santa Rosa),"José Alberto ""El Canario""",0.964,0.805
45DTmphquAqy97b4DPTk8T,salsa,Bilongo,Fania All Stars,0.925,0.811
6ygcsyNINY8tSvzKzHiKkJ,salsa,Caricias Prohibidas,Viti Ruiz,0.843,0.704
7DqCwFrRTSuLIrBCI3qNPn,salsa,Hipocresía,Marc Anthony,0.848,0.807
7sBtgJ82TfsrVqL0peq5fC,salsa,Dime Que Quieres,El Gran Combo De Puerto Rico,0.963,0.89
1ykmvt3x1ah7eLuR7zYZ7b,salsa,Yo No Te Pido,Gilberto Santa Rosa,0.939,0.735
0vVkF4i1QBigjfvRpaFamh,salsa,Miserable,Grupo Niche,0.883,0.637
5M96RwO3ATIcEqvV4Fqyay,salsa,La Contraria,Orchestra Harlow,0.893,0.863
3j05qtcQlRIVF0a2DOoO68,salsa,El Cayuco,Tito Puente,0.91,0.626
1rhwP4FUfW7Z7XwHe5Rseo,salsa,"La Musica Es, Mi Vida",Spanish Harlem Orchestra,0.96,0.856
3dKMeeDnrDxFB3PKuFFP8u,salsa,Sedúceme - Salsa Version,LA INDIA,0.683,0.87
6SYTb1wqgyGr00ZlfPt4bb,samba,Formosa,Various Artists,0.835,0.448
1BTC4IhOz8tmY71D1k9gTF,samba,Pot-Pourri: Coleção / Todo Azul do Mar,Emílio Santiago,0.362,0.324
0sSBr3kulnjF4ofLW7nSWs,samba,As Rosas Não Falam (Ao Vivo),Beth Carvalho,0.386,0.34
0OV8VUYShlbAHbWmn2Lzwy,samba,Samba,Various Artists,0.461,0.451
7vx5AIzcGwFoUwTzeFEMna,samba,Trem das Onze,Adoniran Barbosa,0.711,0.209
2KtKL5B8AbesmFkG2s9E7k,samba,Sarau Para Ramadés,Various Artists,0.646,0.333
1nJwcsIVKmsGl42J68JL0p,samba,Diz Que Tem,Carmen Miranda,0.962,0.606
48awNEUcoL8jptTwxI734f,samba,Pra Que Dinheiro?,Various Artists,0.911,0.57
4KwRUleFscos2y8IGS2sDa,samba,Só Me Dá Prazer / Na Palma da Mão,Grupo Revelação,0.938,0.814
2t4uTIUtHGtmA9ZM7KDxF8,samba,Você Abusou - Ao Vivo,Sambô,0.665,0.801
0uAH0qnpzery3xrghq1FyM,samba,Oi Harry,Bellini,0.339,0.965
6GMfiXYhCd2rkWhM9AWnLI,samba,Um Bilhete Pra Didi,Novos Baianos,0.936,0.892
2UtH7TAnK5ASwpIbF39cD0,samba,Camará - Live,Bom Gosto,0.795,0.864
0zCiJeVk4YMtG2TBU2uOlf,samba,Chegou a Bonitona - Ao Vivo,Luiz Melodia,0.965,0.672
1QQwcz7wdVYCBR8rujAQzK,samba,Ritmo En Rio II,La Banda Del Diablo,0.904,0.787
74KGx0WBu2M1cNnQKwNstm,samba,Estacao Primeira Da Mangueira - Viva Do Samba,Samba Enredo,0.871,0.699
5BfmVdsBP7dmB5lpKDGxGT,samba,O Pequeno Burguês,Various Artists,0.929,0.542
7hN4a5qHzeAnQFqxkivHqs,samba,Coracao leviano,Paulinho Da Viola,0.845,0.468
3BmYQtTgQphfkvaOVM3m0q,samba,Apoteose Ao Samba (Ao Vivo),Beth Carvalho,0.579,0.908
1HedCr2up27I1CCLMQQLqg,samba,A Volta Da Capoeira,Bahia Brasil,0.438,0.86
4V2Fdzax2qcEjL9sdCdRJz,samba,Pot-Pourri: Fim de Caso / Castigo,Emílio Santiago,0.284,0.26
1YGZBmFWUH9qyANMVNDDIQ,samba,Portela - Contos De Areia,Samba Enredo,0.932,0.823
4NjGnDj0bK8WRWel0fjeHH,samba,Pra Quem É De Sambar - Live,Bom Gosto,0.732,0.86
3z6zlTycdQ7dSeKZj5mlW0,samba,Eu Agora Sou Feliz - Ao Vivo,Luiz Melodia,0.889,0.623
0q6InfDWPOTtyeectJt4HH,samba,Meu Laiá-Raiá,Various Artists,0.913,0.542
63aVMU3rwhJZBLXYNZMf7G,samba,Bahia Veia Bahia,Bahia Brasil,0.542,0.673
0It1gCYwIzaSWkrh89ptQC,samba,Se Você Jurar (Ao Vivo),Beth Carvalho,0.628,0.886
7ovkqVIaWfp0ZcLJXOwhCJ,samba,Batucada Dance III,La Banda Del Diablo,0.842,0.917
1tW3q99mopOqnQ5Udmjh7z,samba,Academicos Do Salgueiro - Skindo Skindo,Samba Enredo,0.929,0.768
68t8dPBJH9NWmKzAH9J394,samba,Mimar Você,Timbalada,0.87,0.775
4TILubs2AWJkMW0onULKpn,sertanejo,Beijo Meu,Various Artists,0.581,0.911
6ckzECBWHCWV1GwAtFRDMJ,sertanejo,Vida Louca,Rionegro & Solimões,0.977,0.827
4O3XB9fIahCAMUWlHuo54F,sertanejo,Telefone Mudo / Ainda Ontem Chorei de Saudade,Zezé Di Camargo & Luciano,0.748,0.539
2mQ15iFpukmynMRF7I0dBG,sertanejo,Esqueci de Avisar,Various Artists,0.925,0.742
4RqXcc8JNnP2ZFO2aAtvot,sertanejo,Segunda Via (feat. Humberto & Ronaldo) - Ao Vivo,Henrique & Diego,0.74,0.966
1dEVQ2e8cx6kN8cV4VkBHw,sertanejo,"Chora, chora",Gusttavo Lima,0.896,0.88
2HOXagTx7cgT3XcN496Vw2,sertanejo,Sagrado,Daniel,0.464,0.671
4W1LkNgDDnIKpnHtprSU4H,sertanejo,Rolinha Cabocla,Various Artists,0.619,0.479
3PXupK4hcq7dDf2Qyl3MUY,sertanejo,Ao Vivo e em Cores - Ao Vivo,Victor & Leo,0.614,0.774
4cxdR1TQqQpCyj2G126jdt,sertanejo,Esperança,Roberta Miranda,0.434,0.523
1fRLs288vExCOjNoDMhsMo,sertanejo,Ligação Urbana,Bruno & Marrone,0.669,0.637
08d6GMyjCJ71WI0yahiKY0,sertanejo,Lágrimas Negras,Fernando & Sorocaba,0.32,0.859
4Pd4LUUkZYFK9fhnGE6GZD,sertanejo,Saúde E Paz,Rionegro & Solimões,0.96,0.843
6g8DsXQOfmT5uccCnyQhK1,sertanejo,O Problema É Seu,Thaeme & Thiago,0.803,0.967
2dlIuj0EA3g0HfG1bVYw6D,sertanejo,Bijouteria,Chrystian & Ralf,0.538,0.436
2ZruR6V54DZOZGSxAsWQFG,sertanejo,Não Quero Piedade,Zezé Di Camargo & Luciano,0.721,0.534
27hLasJCiMft57PtIQWaCp,sertanejo,A Vingança,Fernando & Sorocaba,0.387,0.738
5SdvXQQmQjKecbdK3O2MN1,sertanejo,Ressaca de Amor Passa - Ao Vivo,Henrique & Diego,0.91,0.956
3RhWI7SlbhM1pqfoTciA70,sertanejo,Descontrolada,Various Artists,0.744,0.921
5Oyg0rQcxNsJhUuKWheHaE,sertanejo,Faz de Conta (L'Italiano) - Acústico Ao Vivo,Eduardo Costa,0.645,0.863
2T7lupBDqmJmZjsWmUccwy,sertanejo,Moído De Paixão,Rionegro & Solimões,0.93,0.702
5rWU1zU8NRKWlj0izrlTTj,sertanejo,Paga Pau,Various Artists,0.622,0.922
2yUvnToOsa108Weg0iqfv3,sertanejo,Copo Duplo de Solidão,Zezé Di Camargo & Luciano,0.939,0.602
1dnlnadfAX440PxU00BgBi,sertanejo,Sangue Novo / Gosto E Desgosto / Sangue Novo / Mineiro De Monte Belo / Viola Pagodeira,Jads & Jadson,0.598,0.838
21pAA2VAUByRPKtOJlQtEx,sertanejo,Vou Colocar Na Tv - Ao Vivo,César Menotti & Fabiano,0.764,0.921
6JYEKh3lWXuIWU3W5yIuHn,sertanejo,Todo Seu,Paula Fernandes,0.654,0.658
25lmW9xirPR089BEXKY5qt,sertanejo,Eu Bebo E Vivo Menos,Thaeme & Thiago,0.931,0.944
3tSzLIkhYV76XOylCZiTr4,sertanejo,Eu Quero Te Levar - Ao Vivo,Maria Cecília & Rodolfo,0.699,0.896
75v34sROt4znRdcnMaPNfd,sertanejo,Pedaços,Cristiano Araújo,0.54,0.829
3bRHPkiV43QCgzAJ5IuV65,show-tunes,Look Down,Les Misérables Cast,0.333,0.367
5KauQuRvSCVq1Bx3MtSraM,show-tunes,Wishing You Were Somehow Here Again - Single Album Version,Andrew Lloyd Webber,0.0695,0.0608
06FPKuSnHVpswEXSF03IC9,show-tunes,Epilogue (Finale),Les Misérables - 10th Anniversary Concert Cast,0.0749,0.0563
7D4lCcfoygAp2lPOhMblqs,show-tunes,"West Side Story: Act II: One Hand, One Heart",Leonard Bernstein,0.0574,0.0805
7yyTZAgwQUy1a5kDjQJJNN,show-tunes,"Poor Unfortunate Souls - From ""The Little Mermaid"" / Soundtrack Version",Various Artists,0.362,0.171
3jJErCGUo7tYc3h9CqJ9Nm,show-tunes,Epilogue,Les Misérables Cast,0.117,0.0608
2WYB4TTVPyjZpvlfZkfiiJ,show-tunes,I'd Give My Life For You - Original London Cast Recording/1989,Claude-Michel Schönberg,0.143,0.238
02551EFieSMoojjDauMIh7,show-tunes,Company,Stephen Sondheim,0.66,0.488
7s1wnj6kzIbk229AHDDGq5,show-tunes,I Know It's Today,Various Artists,0.421,0.27
7mhQIQawxwULzsnZeVHeRe,show-tunes,The Runaway Cart,Les Misérables - 10th Anniversary Concert Cast,0.175,0.219
4z5quQbUggOqCszOEaB1sJ,show-tunes,I Believe In You,Daniel Radcliffe,0.225,0.209
4qqfI5oNO53a6W7nWfutKH,show-tunes,"Under the Sea - From ""The Little Mermaid"" / Soundtrack Version",Various Artists,0.858,0.463
4pqqdOdtBD1D6BiMnBxZ5V,show-tunes,Paciencia y Fe (Patience and Faith),In The Heights (Original Cast Recording),0.545,0.414
34nxgXFCPzDphUJGuRsn10,show-tunes,"Be Prepared - From ""The Lion King"" / Soundtrack Version",Various Artists,0.372,0.417
0UyEBcNXIHHFCtIeT4wLky,show-tunes,Wishing You Were Somehow Here Again - Live,Andrew Lloyd Webber,0.0744,0.13
5I1phqOduzefM8MKPXaTet,show-tunes,Lovely Ladies,Les Misérables - Original 1985 London Cast Recording,0.252,0.375
78EMhiyAcalWWtnpk20Eoo,show-tunes,Honor To Us All,Mulan - Cast,0.652,0.242
4Ibxu9kzAMZhvlIIf136ck,show-tunes,"You Can't Stop The Beat (""Hairspray"")",Various Artists,0.721,0.945
6gDiETgVofFHaGiXP3yMAE,show-tunes,"The Brothers Came To Egypt / Grovel, Grovel",Andrew Lloyd Webber,0.475,0.612
3Dupb5AcaVFErlSSfl3szW,show-tunes,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",Various Artists,0.453,0.471
1QLw9hNAUEKKgrsmDkfFxK,show-tunes,"Hello, Dolly!",Jerry Herman,0.349,0.214
1T5t8mYCEihHpd9JOdLrd3,show-tunes,West Side Story: Act I: Tonight,Leonard Bernstein,0.146,0.124
55wltudcOBLf7wo0QkRV6I,show-tunes,I Miss the Mountains,Original Cast Recording,0.22,0.11
6DDZAVxhkRGAaCs1iBsKF8,show-tunes,Please - Original London Cast Recording/1989,Claude-Michel Schönberg,0.34,0.243
4U60I5o2fASz96pqQ0sxIM,show-tunes,Castle On A Cloud,Claude-Michel Schönberg,0.547,0.0147
0K9n8TBThz4xNAkF1eIlB6,show-tunes,Sweet Transvestite,Various Artists,0.527,0.422
6eRV2uv4DWyZn9dNXn5xX4,show-tunes,"I'm Not That Girl - From ""Wicked"" Original Broadway Cast Recording/2003",Stephen Schwartz,0.205,0.0755
2iZh6WOjytFkxHHj4TVQhk,show-tunes,The Harvard Variations,Original Cast Recording,0.708,0.261
0n1I8KDjS2HYeESQo4zPry,show-tunes,Carrying the Banner,Various Artists,0.351,0.393
66wtQx26y4XcZqjIJV1LCK,singer-songwriter,Darkness,Leonard Cohen,0.551,0.377
3gi09UvxHOChs2FelyepRi,singer-songwriter,Feel It All,KT Tunstall,0.44,0.416
1lZJzhTAzXWgEY3RSw9cvx,singer-songwriter,Sweet Baby James,James Taylor,0.634,0.239
0Qw7qGuXlVBZLcfoQ17yZn,singer-songwriter,Old Pine,Ben Howard,0.226,0.358
3SIRBMxjHmMB11fVi59ETE,singer-songwriter,Narrow Escape,Ray LaMontagne,0.298,0.194
4y9c6t3AKZcTaBJP56u0ia,singer-songwriter,I'd Do It All Again,Corinne Bailey Rae,0.0817,0.267
35LDid9nvuYrUyZk5qGD0i,singer-songwriter,Belief,John Mayer,0.841,0.735
5TWbNkeJnYkcT04J81apOr,singer-songwriter,I'm Getting Ready,Michael Kiwanuka,0.844,0.344
13ETkZ90sElK5xJuB4cUEt,singer-songwriter,Bonfire Heart,James Blunt,0.449,0.821
1fF9TfryjHnmyegIRTutYg,singer-songwriter,Red,Daniel Merriweather,0.137,0.687
3xZMPZQYETEn4hjor3TR1A,singer-songwriter,Angel,Sarah McLachlan,0.125,0.0744
3cnRYoW4nYzIuVPCp7k5iG,singer-songwriter,Breakdown,Jack Johnson,0.443,0.394
1RywwImkBFUEVcRTBmw7vL,singer-songwriter,The Age of Worry,John Mayer,0.294,0.362
5KL4iZkCTZyXl7KnHgfVDj,singer-songwriter,"You Need Me, I Don't Need You",Ed Sheeran,0.927,0.837
4roEQeLnZ0d96fDnRdXXW6,singer-songwriter,Lucky Now,Ryan Adams,0.348,0.34
06fxA7O5T41t7TnxyirVYI,singer-songwriter,Patient Love,Passenger,0.541,0.37
6r41t4oJtwcBHp4h1ZDMlj,singer-songwriter,I Can't Go for That (No Can Do),Daryl Hall & John Oates,0.964,0.452
7EiQMYuqJVyw90GXUoOCmY,singer-songwriter,Needle In The Hay,Elliott Smith,0.331,0.191
3vmOEg3JBiNxaz0mHxPSPC,singer-songwriter,Jack & Diane,John Mellencamp,0.584,0.407
1oqbUOYw2KuxuUUHdcwMbS,singer-songwriter,Know,Nick Drake,0.672,0.0603
2bbhyUWJ5VjdfI3P4PRLu2,singer-songwriter,Samson,Regina Spektor,0.184,0.193
0CETmgFGt8Ne8vLnaLcduU,singer-songwriter,Queen of California,John Mayer,0.707,0.738
4OmSy0ILAsu4MlXjxa9cvp,singer-songwriter,Brother Sparrow,Agnes Obel,0.207,0.266
52FF0XmKQcTkeRrPihou94,singer-songwriter,Sooner Or Later,Mat Kearney,0.495,0.912
0KjHYBDIKaaSnY990oeJHZ,singer-songwriter,The Partisan,Leonard Cohen,0.34,0.0647
7EvZucbeXRDEwT4cFpHEi8,singer-songwriter,Details in the Fabric (feat. James Morrison),Jason Mraz,0.33,0.338
4FjUPNbq39IqRFpUDCp0uG,ska,S.R. - Live,Reel Big Fish,0.576,0.715
2KSwXaXMgyX7KLIvGZMo9M,ska,Scarlet Begonias,Sublime,0.569,0.786
0qitkR3cgm1r7bgzyckvC4,ska,This Machine,The JB Conspiracy,0.663,0.915
1BhDM9sW72aIjOhDb07iEG,ska,Look What Happened,Less Than Jake,0.679,0.835
20CXIdI3L43rjNv3MhsI3E,ska,La Torre,Talco,0.911,0.91
1vPaeSx3ryC0fNq72mn8VW,ska,I Will Always Love You,The Skatalites,0.868,0.555
1zGnSQVM3VbUOSnz2aMNRE,ska,Giving Up Giving In,Catch 22,0.345,0.951
0uNORsKDVLoz4Lttgs4LLg,ska,Head In My Hands,The Expendables,0.658,0.628
0K1fNhZL5YY2vc0HVxzDwF,ska,"New York, New York",Reel Big Fish,0.41,0.443
6rDgYqWrOQjfwe4JYb2hUo,ska,Just One More,Mad Caddies,0.516,0.919
4eFntjbXgDOOosoGrOyeJJ,ska,That Bug Bit Me,The Mighty Mighty Bosstones,0.707,0.965
59mYzS2to6MGacrSwg1DMi,ska,Return Of The Los Palmas 7,Madness,0.972,0.787
1dFnNjJD423Qg1yrkfKhUb,ska,Gangsters (Re-Recorded),The Specials,0.742,0.941
66zyOdvgXXUgJpdppQ2cHW,ska,S.R. - (Skacoustic),Reel Big Fish,0.929,0.706
4pGXQVY9Qj29aJBcYlgbv4,ska,Scott Farcas Takes It On The Chin,Less Than Jake,0.635,0.97
7pxtUspUbO0jN7EihMqjOj,ska,Feeling Fine,The Skatalites,0.927,0.423
1r9j3mBytoMwddWGJv6kF0,ska,My Problem,Dance Hall Crashers,0.91,0.96
60bZSbsw5fFuwMZDIXLm9J,ska,Gangsters,The Specials,0.816,0.48
5yWQqY0F7hTyOqsoqi92DN,ska,One of These Days,Operation Ivy,0.888,0.953
2ZG2jBwBnI2PU8r5KBA15z,ska,Bad Scene and a Basement Show,Less Than Jake,0.743,0.929
2KHZJ52thkYDGPXkoU6qWz,ska,Kristina She Dont Know I Exist,Catch 22,0.937,0.797
2N7Svneksud7kbzMFiqz1c,ska,Girl Take It Easy,The Pietasters,0.782,0.66
68hfhlRX2hheizP5Armx0a,ska,Too Hot (Re-Recorded),The Specials,0.961,0.612
4eNg8rPjNB6MC97ZJg6HF3,ska,The Kids Don't Like It,Reel Big Fish,0.926,0.88
6st9bc4fPPDW4h3NgUEYgu,ska,My Hair,Skankin' Pickle,0.905,0.876
6HYZ2zWXON5fDQX6am3MM0,ska,Think Straight Again,The Barrymores,0.946,0.945
1r9DBG6yAowhUwVsWpva5l,ska,Love It Up,The Skatalites,0.724,0.505
1Bk8XNIzzXB3xGfWSLC2qK,ska,Somewhere In the Between,Streetlight Manifesto,0.617,0.841
3Vi3s8uSEhjnl5Pg4Dm0Ta,ska,Another F.U. Song (Skacoustic) - Best Of,Reel Big Fish,0.73,0.639
64XaqRfp8sxAWM5qd6t7jG,sleep,Life Of The Party,Shawn Mendes,0.166,0.616
2TgxCUZdHFkPEVmFge1OSd,sleep,Fallingforyou,The 1975,0.0776,0.285
7cpHPzPgqKor6gv6nTkJ4R,sleep,Without You,Lana Del Rey,0.668,0.593
1oszxWJ3DiAICVbcjhOLF9,sleep,Happy Little Pill,Troye Sivan,0.0398,0.593
6HWYtS215rxaaMjvpyG18W,sleep,You're Not Sorry,Taylor Swift,0.281,0.459
7aHXCG5cGPHv4BhSBaciEL,sleep,Clair De Lune,Relaxing Piano Music Consort,0.22,0.00393
5OhLBEgXp9TPGlnFw5pXeK,sleep,Besitos,Pierce The Veil,0.408,0.95
2v3Yyy8BSEThkLdPCs6eBr,sleep,Sad,Maroon 5,0.331,0.259
2r07lezrHUPEuhhBYW9JnC,sleep,World Spins Madly On,The Shirelles,0.337,0.361
0Fi9tYRYSsMPzNVYdgHY7Q,sleep,Love Me - Original,Yiruma,0.262,0.256
3dQfMd0TxVHRnFeaudSmSL,sleep,Where Are You Now (Bonus Track),Mumford & Sons,0.129,0.346
5RbjZdW8vLZQJpRAZwNIdX,sleep,Superman (It's Not Easy),Smallville: The Talon Mix,0.164,0.474
12jjuxN1gxlm29cqL5M6MW,sleep,I Got You,Jack Johnson,0.544,0.399
1zuUAaStqmCN9zazkOgB3l,sleep,Impossible - Main,Shontelle,0.539,0.645
1HR2CTi0ytRJIcik1QKdOa,sleep,Beautiful,Eminem,0.467,0.696
4w3zR0z2oqv8ijhOkTnRvT,sleep,Eyes on Fire,Blue Foundation,0.367,0.383
4T6HLdP6OcAtqC6tGnQelG,sleep,Everything,Michael Bublé,0.493,0.688
6eLrCtqlpjroAkES2EHCx0,sleep,Sing,Ed Sheeran,0.939,0.67
6MDTpYxPFL0wtFd0pjfKws,sleep,Rhythm Of Love,Plain White T's,0.726,0.542
7BNWtMbwnx7A2cbKVG7lhe,sleep,Near To You,A Fine Frenzy,0.205,0.159
2E8b9rCHCWNr0CrZSTVJCT,sleep,Lucky Ones,Lana Del Rey,0.271,0.416
1jyddn36UN4tVsJGtaJfem,songwriter,You Are the Best Thing,Ray LaMontagne,0.885,0.727
1Q5XFR1RgMWgqoNgH7DHqp,songwriter,Call Me the Breeze,Eric Clapton,0.933,0.536
0NoJJGYPmjTClPSTu3UjX0,songwriter,The Man Who Wants You,Amos Lee,0.718,0.816
3z7PzeufVXldoXXJjvRevT,songwriter,Danny's Song,Various Artists,0.667,0.229
6UkMcAA19lTdjs22jtB7o2,songwriter,Big Yellow Taxi,Joni Mitchell,0.97,0.47
5kfz5F8TfsFs05MBMqkcOz,songwriter,Mr. Jones,Counting Crows,0.696,0.838
5DKCrbivQkzlCifKgGi2Ox,songwriter,Tamalpais High (At About 3),David Crosby,0.409,0.259
6kNvPxlqKV0NViy2rJJyX4,songwriter,Waiting for the Great Leap Forwards,Billy Bragg,0.558,0.59
06ZBR0rBSHnvZgqIi8Key7,songwriter,This Perfect World - Live,Freedy Johnston,0.537,0.601
2AhGWwkn71UUTDaQmqqxyw,songwriter,Spinning Wheel,"Blood, Sweat & Tears",0.582,0.37
1Ae0TCseBIICsoqSiuJRY4,songwriter,Fault Lines,Tom Petty and the Heartbreakers,0.718,0.775
2iqKVzMZpyUVPwxIVaQkhm,songwriter,Woodstock,"Crosby, Stills, Nash & Young",0.56,0.539
5BnKesHo3pfSkEoYayhE7Z,songwriter,Don't Let Me Be Misunderstood,Yusuf / Cat Stevens,0.227,0.328
0qNrKrghOyGtoXzjGBc14a,songwriter,I Won't Back Down,Tom Petty and the Heartbreakers,0.965,0.638
0YA6BYi1Fwv58UfX3M1z7f,songwriter,Jesus Was a Cross Maker,Judee Sill,0.521,0.295
2ijS3V8ERX8ch4ncxPR061,songwriter,Nice Guys,Colbie Caillat,0.585,0.751
1gnsCwG6I2w2AKCBSMJnhJ,songwriter,Stay (Acoustic),Lisa Loeb,0.483,0.526
5AkdN8byIJ6UzkoX3sQqhQ,songwriter,In The Winter,Janis Ian,0.356,0.246
57TcSOqWS3AIsTb3BWlZjK,songwriter,A Street,Leonard Cohen,0.708,0.378
63pXR63ztkXAlRaRgcgNGC,songwriter,Down Under 2012 - Solo Acoustic,Colin Hay,0.559,0.397
2wbOO38fVqZj0Hz2nRe0Dz,songwriter,I Kissed a Girl,Jill Sobule,0.662,0.58
1MSxlXAa1fInwX4ossrn04,songwriter,Don't Tell Me That It's Overs,Tim Walker Adam,0.647,0.893
09SsJ806ywI6eSqIsd75iX,songwriter,Givin' It Back,Christine McVie,0.545,0.59
0k5M5HOsekGYn7GKVUfBGc,songwriter,Step by Step,Jesse Winchester,0.92,0.463
4ppmdigjafQfP9z5RryMUy,songwriter,Starshine,Stevie Nicks,0.714,0.973
1OSTJFMNAxzJ3fx7D7p6f7,songwriter,Rox In The Box,The Decemberists,0.517,0.78
6im5Ts56ewHHJFu8qAE8X3,songwriter,If It Makes You Happy,Sheryl Crow,0.29,0.691
7uDORbBkbz5YZRg1KWEelL,songwriter,Sunny Came Home,Shawn Colvin,0.419,0.56
2fdMAIsNH4wY7RRda8aCfL,songwriter,You and I,Wilco,0.597,0.652
0bGTpfaXXplp3QR8C776P5,songwriter,I Want You to Want Me,Gary Jules,0.14,0.19
4FWBg11d45wVswR21jDz4l,soul,Walk on By,Dionne Warwick,0.623,0.454
36v8IF4VJv37hDMasPxX6g,soul,"Baby, I Love You",Aretha Franklin,0.705,0.408
24lMtPOCzP5g4hrg3NklLa,soul,Just The Way You Are,Bruno Mars,0.434,0.843
3setr0G0xA5tRwPqZ8qAqi,soul,Mama Said - Mono,Dusty Springfield,0.907,0.544
6N3Wc11mXiJUjcIvc0xzpn,soul,Money (That's What I Want) - Single Version / Mono,Various Artists,0.965,0.73
3ExqReC2xLcMJvS4OVHKh5,soul,Cruisin',Smokey Robinson,0.624,0.481
74HYrIbnpc2xKCTenv5qKM,soul,Window Seat,Erykah Badu,0.564,0.535
2ACjOtICHXrAlP3ijVMSvb,soul,Unchained Melody,The Righteous Brothers,0.297,0.326
6Pi1pz3pHIhclix9EKvy2q,soul,Spoonful,Willie Dixon,0.629,0.403
0447V6bjlw5ERYGu3BEBnB,soul,Buddy,Musiq Soulchild,0.834,0.839
2Arl7cRrFiuDiHQjdMEXOU,soul,Our Day Will Come,Amy Winehouse,0.601,0.66
1zeTH8g3op461U33JeKrSH,soul,I Wanna Thank Ya - Without Rap,Angie Stone,0.656,0.839
4kjgGgDbNN4nR3OZYuRkUe,soul,All Night Long (All Night),Lionel Richie,0.805,0.556
7GmELLCacoDxgw74xfeUE4,soul,Tell Me 'Bout It,Joss Stone,0.686,0.927
4sfcHQgJdkB3g9itexwsvk,soul,I'm Gonna Love You Just A Little More Baby,Barry White,0.835,0.551
1xkLLbpo3y4KNy64EFVB9C,soul,Stop! In The Name Of Love,Various Artists,0.504,0.633
0E1nJOrZpLmhHjrygdUhIH,soul,Better Things,Sharon Jones & The Dap-Kings,0.943,0.549
4PzymFzBQcRfYF4c8Ud1HB,soul,Stepping Stone,Duffy,0.472,0.523
2A3cAEiQL28lNyLj6RDZdT,soul,Love Me Or Leave Me,Nina Simone,0.888,0.453
7nVzOpFNZVFZtbq3OGJHX9,soul,Sexual Healing,Marvin Gaye,0.717,0.602
5YzK2kmIM7cdpRbv0iGaEs,soul,Get Up,Amel Larrieux,0.542,0.494
73C1yErumNeDkjHBtmA5Tc,soul,The Tears Of A Clown,Smokey Robinson & The Miracles,0.956,0.775
3DUNaBEHqpXsrY7sXWlWpX,soul,Ben,Michael Jackson,0.303,0.132
0f62w1teOSaYgKObtzygaR,soul,Bad Habits - uncut,Maxwell,0.661,0.67
1E3BZjG5SDMy0dYANdbc3u,soul,Get Up Offa That Thing,James Brown,0.763,0.682
6MZAfPueIvw0a86iHQOCFw,soul,The Outsider,Lack Of Afro,0.46,0.836
0cIoSMR8kFaJHF8eGgHBHs,soul,Little Bit of Feel Good,Jamie Lidell,0.698,0.704
141K1Yezgm4SglALjqbjA4,soul,You've Really Got A Hold On Me,Various Artists,0.631,0.473
1GDe3zCFr5wvrXpqmGIfVb,soundtracks,The Mûmakil,Various Artists,0.467,0.421
12OfhDq4NNJnV1LKSRaQOD,soundtracks,Vagabond,Various Artists,0.354,0.739
6jTYkPw8GYo2bBVNzzslfp,soundtracks,"Wolves - From ""Frozen""/Score",Various Artists,0.0366,0.429
